
ID2019100100	10.10.2024	Lamya Kaddor (BÜNDNIS 90/DIE GRÜNEN)	LamyaKaddorBÜNDNIS 90/DIE GRÜNENLamya Kaddor (BÜNDNIS 90/DIE GRÜNEN): ## Sehr geehrte Frau Präsidentin! Sehr geehrter Herr Bundespräsident! Sehr geehrter Herr Botschafter Prosor! Sehr geehrte Damen und Herren! Sehr geehrte Kolleginnen und Kollegen! Seit dem Überfall der Hamas auf Israel hört das Grauen nicht mehr auf. Der 7. Oktober ist mittlerweile ein 368 Tage andauernder Albtraum für die Opfer dieses Massakers an Männern, Kindern, vor allem auch an Frauen, für die Geiseln und ihre Angehörigen, für die Binnenflüchtlinge, eigentlich für alle Jüdinnen und Juden, für alle Israelis sowie alle Freundinnen und Freunde des Staates Israel weltweit. Darüber hinaus steht der 7. Oktober für das Leid und Elend in Gaza, der Westbank und im Libanon, für den Tod von mehr als 40 000 Menschen. ## Ausgelöst haben diese weitere Menschheitstragödie – und da müssen wir ganz klar sein – niemand anderes als die islamistischen Extremisten der Hamas, der Hisbollah, der Huthis und des iranischen Regimes. ## Sie waren es, die Israel diesen Krieg aufgezwungen haben. Noch heute könnten sie die Waffen strecken und das Grauen beenden. ## Nichts rechtfertigt den 7. Oktober mit seinen grausamsten Verbrechen, nichts, auch kein historischer Kontext, meine Damen und Herren. ## Ich habe heute ein Geschenk von meiner Reise im Mai nach Israel und zur Westbank mitgebracht. Es ist diese Kette. Auf ihr steht: „Bring Omri home“. Das ist der Name eines Sohnes; seinen Vater lernte ich kennen: Dani Miran. Er schenkte mir diese Kette, um dann gemeinsam mit ihm kurz für seinen Sohn zu beten, was wir dann auch taten. Wie es danach allerdings weiterging – und das ist sehr bemerkenswert –, möchte ich Ihnen gleich erzählen. ## Liebe Kolleginnen und Kollegen, wir sollten als Politiker nicht unsere Menschlichkeit verlieren. Das Schicksal der einen ist unzertrennlich mit dem Schicksal der anderen verbunden. Wir sollten das Leid auf beiden Seiten sehen. Deshalb kann der einzig vernünftige politische Ansatz nur der sein, weitere Eskalationen zu verhindern. Deutschland hat im Sinne seiner Staatsräson die Pflicht, das Fortbestehen des einzigen jüdischen Staates zu gewährleisten. Dieses Schutzversprechen kann jedoch nicht bedingungslos für eine teils rechtsextremistische Regierung mit radikalen Plänen gelten. Mit großer Selbstverständlichkeit muss gleichzeitig gesagt werden, dass eine Zukunft in Frieden mit den Vernichtungsfantasien von Hamas, Hisbollah und dem iranischen Regime unvereinbar ist. ## Sehr geehrte Damen und Herren, ich bin der Außenministerin Annalena Baerbock sehr dankbar für ihren starken Einsatz, ihre zahlreichen diplomatischen Vorstöße und ihre klaren Linien dabei. Ein Frieden in Nahost ist nur dann möglich, wenn wir ein Bündnis mit den arabischen Nachbarn wie Jordanien, Saudi-Arabien, den Vereinigten Arabischen Emiraten, Ägypten schaffen, die sich ebenfalls mit an den Tisch setzen. Das ist ihr bereits gelungen. Und sie engagiert sich wie kein anderer europäischer Politiker bzw. keine andere europäische Politikerin nachhaltig für die Freilassung der Geiseln, für einen Waffenstillstand, für humanitäre Hilfe und Deeskalation. ## Nun bin ich Ihnen das Ende der Erzählung meiner Begegnung mit Dani Miran schuldig. Nach dem Gebet stellten wir uns für ein gemeinsames Foto auf. Plötzlich fragte er nach meinen Händen. Sie seien kräftig, meinte er. So wurde mir übersetzt; er sprach Ivrit. Ich sagte lächelnd, ich hätte sie wohl von meinem Vater, der einer Olivenbauernfamilie aus Syrien entstammte. Nach der Übersetzung schaute er mich beinahe begeistert an und fragte: Btihki arabi? Sprechen Sie Arabisch? – Ich bejahte, und er führte in bestem Arabisch aus: Ich musste als Jude aus dem Irak fliehen und bin nach Israel, meinem Zufluchtsort, gekommen. Weißt du: Wir waren einst ja gute Nachbarn. In šā'allāh – so spricht er weiter –, werden wir es bald wieder sein. – Ich wünschte mir, sehr viel mehr Menschen hätten diese übermenschliche Größe wie Dani Miran. ## Vielen Dank. ## Als Nächster hat das Wort für die CDU/CSU-Fraktion Friedrich Merz.
ID2019100200	10.10.2024	Friedrich Merz (CDU/CSU)	FriedrichMerzCDU/CSUFriedrich Merz (CDU/CSU): ## Frau Präsidentin! Meine sehr geehrten Damen und Herren! Wenige Tage nach dem 7. Oktober des letzten Jahres haben wir hier im Deutschen Bundestag in großer Einmütigkeit die abscheulichen terroristischen Gräueltaten der Hamas in Israel verurteilt und die deutsche Verantwortung für die Sicherheit des Staates Israels noch einmal bekräftigt. An dieser Einschätzung, an unserer damals und seither immer wieder bekundeten Solidarität mit Israel darf sich auch heute, ein Jahr später, nichts ändern, meine Damen und Herren. ## Immer noch befinden sich über hundert Geiseln, darunter viele Frauen, in den Tunneln der Hamas im Gazastreifen. Beinahe täglich läuten die Sirenen in fast allen Teilen Israels, und Menschen fliehen in die Schutzbunker. Immer noch werden Raketen aus dem Gazastreifen in Richtung Israel abgefeuert. Und täglich beschießt die Hisbollah nun schon seit Monaten den Norden Israels mit Raketen. Über 60 000 Bewohner des Nordens Israels leben seit einem guten Jahr in Hotels und provisorischen Unterkünften weiter im Süden des Landes, weil der islamistische Terror sie in ihren Heimatstädten und -dörfern täglich bedroht. ## Ja, es sterben viele unschuldige Menschen auch in Gaza und seit einigen Wochen auch im Libanon. Aber in Israel gibt es keine versteckten Waffendepots unter Krankenhäusern. ## Und in Israel gibt es keine Raketenabschussvorrichtungen neben Altenheimen und Kindergärten. Die Terroristen der Hamas und der Hisbollah missbrauchen unschuldige Zivilisten, darunter Frauen und Kinder, als menschliche Schutzschilde für ihre grauenhaften Taten. Das Hauptquartier der Führung der Hisbollah-Terroristen lag unter einem dichtbesiedelten Wohngebiet mitten in Beirut. Ich will deswegen hier sehr klar sagen: Der Tod der engsten Führungsmannschaft der Hisbollah um Hassan Nasrallah ist ein großer Sicherheitsgewinn für Israel. ## Er gibt zugleich allen Verantwortlichen in der Region und darüber hinaus das klare Signal, dass Israel und seine Armee entschlossen und in der Lage sind, das Land wirksam zu verteidigen. ## Wir begrüßen diese Fähigkeiten des Staates Israel. ## Wir richten aber auch die dringende Bitte an die Regierung in Jerusalem, mehr zu tun, um die Zivilbevölkerung in Gaza und im Süden des Libanon zu schützen. Israel hat ein berechtigtes Sicherheitsinteresse. Israel hat aber auch eine humanitäre Verantwortung gegenüber den vielen unschuldigen Menschen in seiner Nachbarschaft, die von diesem schrecklichen Krieg ebenfalls betroffen sind. ## Meine Damen und Herren, liebe Kolleginnen und Kollegen, unsere heutige Debatte gibt nicht nur Gelegenheit zur Rückschau auf das Jahr nach dem 7. Oktober 2023. Wir sollten auch eine erste Bilanz ziehen, wie es angesichts dieses Krieges im Nahen Osten um die Frage bestellt ist, ob denn Jüdinnen und Juden in unserem Land frei und unbeschwert leben können. ## Seit dem 7. Oktober 2023 registrierte die Polizei in Deutschland mehr als 8 500 antisemitische Straftaten, allein in diesem Jahr eine Verdopplung gegenüber dem Vorjahreszeitraum. Aber es sind nicht nur die bloßen Zahlen einer Polizeistatistik, ## sondern die persönlichen Geschichten, die uns die ganze Dramatik der Lage in unserem Land vor Augen führen. ## Alle jüdischen Einrichtungen in Deutschland, ausnahmslos alle, Schulen, Synagogen, jüdische Gemeindehäuser, die Arbeitsplätze und die privaten Wohnhäuser und Wohnungen von Repräsentanten des jüdischen Lebens in Deutschland und die Repräsentanten selbst stehen in Deutschland seit dem letzten Jahr mehr denn je rund um die Uhr unter Polizeischutz. Und ein interkonfessioneller Gottesdienst am Montag dieser Woche zum Gedenken an die Terroranschläge konnte nur unter einem Großaufgebot an Polizei und mit weiträumigen Straßenabsperrungen rund um die Gedächtniskirche mitten in Berlin stattfinden. Meine Damen und Herren, damit dürfen wir uns nicht abfinden. ## In einer wachsenden Anzahl von Städten in unserem Land gibt es faktisch No-go-Areas für Jüdinnen und Juden. Wer mit einer Kippa durch die Turmstraße in Berlin-Moabit läuft, der begibt sich in ernsthafte Gefahr für Leib und Leben. Der Raum für jüdisches Leben in unserem Land wird enger, an den Universitäten, auf den Straßen, im gesamten öffentlichen Raum. Universitäten dulden über Tage und Wochen gewaltsame Besetzungen von palästinensischen Aktivisten und berufen sich dabei gegenüber dem Staat auf Meinungsfreiheit und Wissenschaftsfreiheit. Die Freiheit der Kunst muss herhalten, um offenen und verdeckten Antisemitismus in Kunst und Kultur zu rechtfertigen. ## Meine Damen und Herren, auch das dürfen wir nicht hinnehmen in Deutschland. ## Jüdinnen und Juden sind Staatsbürger unseres Landes. Es ist genauso ihr Land, wie es das Land von katholischen und evangelischen Christen ist, von Muslimen und solchen, die keiner Religion angehören. Alle unsere Bürger, ausnahmslos alle, haben Anspruch auf die Durchsetzung des Schutzversprechens unseres Staates, und zwar ohne Kompromisse gegen den Rassismus von ganz rechts und ohne Kompromisse gegen die ideologische Verblendung von ganz links. ## Meine Damen und Herren, Antisemitismus ist nicht allein ein rechtsradikales Phänomen. ## Der Antisemitismus in Deutschland wird zunehmend bestimmt auch vom Denken einer globalen Linken auf der einen Seite und einer in ihren Herkunftsstaaten antisemitisch ausgerichteten Gesellschaft auf der anderen Seite. ## Lassen Sie mich deshalb bei dieser Gelegenheit heute Morgen noch einmal sagen: Ein wesentlicher Beitrag zur Begrenzung des Antisemitismus in Deutschland ist und bleibt deshalb der Stopp der ungehinderten, massenhaften Zuwanderung, vor allem von nicht schutzbedürftigen jungen Männern aus dem arabischen Raum. ## – Ja, ich kann verstehen, dass es an dieser Stelle bei Ihnen ziemlich große Unruhe gibt; das kann ich gut verstehen. – Aber, meine Damen und Herren, in diesen Herkunftsländern ist nicht der Schutz Israels, sondern die Vernichtung Israels Teil der politischen Sozialisation. ## Ich will an dieser Stelle wiederholen, was ich vor gut einem Jahr in meiner Rede von dieser Stelle aus gesagt habe: Unsere Solidarität darf keine Risse bekommen, wenn Israel das Notwendige tut, um seine Sicherheit wiederherzustellen. ## Doch diese Risse in der Solidarität gibt es mittlerweile, und sie werden zahlreicher. Diese Risse entstehen durch politische Unklarheit, durch Enthaltungen etwa bei den Vereinten Nationen und die schlichte Verweigerung von Entscheidungen. ## Lassen Sie mich dazu ein sehr konkretes Beispiel nennen. Seit Wochen und Monaten verweigert die Bundesregierung die Erteilung der Exportgenehmigung für zum Beispiel Munition und sogar für die Lieferung von Ersatzteilen für Panzer nach Israel. Herr Bundeskanzler, wir wissen von einer ganzen Reihe von sehr konkreten Fällen, in denen die Bundesregierung die notwendige Zustimmung für die Lieferung von Gerät und Material nach Israel verweigert, Gerät und Ausrüstung, die Israel zur Ausübung seines Rechts auf Selbstverteidigung jetzt dringend braucht. ## Ich will Sie deshalb sehr ernsthaft fragen: Was sind Ihre Solidaritätsbekundungen für den Staat Israel und die Menschen in Israel eigentlich wert? Wie müssen Ihre ständigen Beteuerungen der Sicherheit des Staates Israel als Staatsräson der Bundesrepublik Deutschland in den Ohren der Menschen in Israel klingen, wenn Sie dem Land zugleich wesentliche Teile der Hilfe in einer so prekären Situation verweigern? ## Nun fragen sich viele Menschen in unserem Land und auch wir alle uns: Soll dieser Konflikt, soll dieser Krieg in Israel und um Israel herum eigentlich immer so weitergehen? Gibt es denn gar keine Hoffnung auf Frieden im Nahen und Mittleren Osten? Nun, meine Damen und Herren, ein solches Zeichen der Hoffnung gibt es. Ehud Olmert, der frühere israelische Ministerpräsident, und Nasser Al-Qudwa, der frühere palästinensische Außenminister, haben vor einigen Tagen in einem gemeinsamen Beitrag, der zeitgleich in mehreren Ländern in großen Tageszeitungen erschienen ist, einen Vorschlag unterbreitet, der, so schreiben sie, unsere tägliche Realität infrage stellt und das Potenzial hat, unsere Nationen, unsere Region, ja, die Welt zu verändern. Sie schlagen verständlicherweise eine Zweistaatenlösung vor, dazu einen kleineren Gebietsaustausch zwischen Israel und dem zukünftigen Staat Palästina, um das Problem mit den bestehenden israelischen Siedlungen in den umstrittenen Gebieten zu lösen. ## Vor allem aber wollen sie die Verwaltung der Altstadt von Jerusalem unter die Verwaltung von fünf Staaten, darunter Israel und Palästina, stellen. ## Dieser Vorschlag stößt natürlich auf ebenso große Zustimmung wie Ablehnung, in Israel und darüber hinaus. Aber, meine Damen und Herren, liebe Kolleginnen und Kollegen, diesen Beitrag aus der Region heraus sollten wir aufnehmen. Und wir sollten unsere deutsche Unterstützung anbieten, jedenfalls soweit dies von Israel aus gewünscht wird. Denn auch das sollte doch Staatsräson der Bundesrepublik Deutschland in Bezug auf Israel sein: neben der politischen und militärischen Unterstützung alles zu tun, was einen Friedensprozess ermöglicht, auch wenn mitten in den dunkelsten Tagen und Wochen für das Land und für die Menschen in der gesamten Region ein Frieden heute in scheinbar aussichtsloser Ferne zu liegen scheint. ## Herzlichen Dank. ## Als Nächste hat das Wort für die SPD-Fraktion Gabriela Heinrich.
ID2019100300	10.10.2024	Gabriela Heinrich (SPD)	GabrielaHeinrichSPDGabriela Heinrich (SPD): ## Sehr geehrte Frau Präsidentin! Meine Damen und Herren! Wir reden heute darüber, dass der barbarische Terrorüberfall der Hamas auf Israel ein Jahr her ist. Dabei wurden 1 200 Menschen brutal ermordet, und es wurden viele vergewaltigt, gefoltert, verletzt und verschleppt. Es liegt seitdem ein schweres Trauma über Israel, dem sich in dem Land niemand entziehen kann. ## Mir ist es unerklärlich, wie man kein Mitgefühl haben kann mit den Angehörigen der Opfer und der Geiseln sowie mit den Zehntausenden Israelis, die wegen anhaltenden Raketenbeschusses nicht in ihre Häuser zurückkehren können. Mir ist es aber auch nicht erklärlich, wie wir heute daraus eine innenpolitische Debatte machen können. ## Seit einem Jahr gibt es Krieg im Nahen Osten. Israel wird nach wie vor mit Raketen beschossen – aus dem Libanon, ## aus Gaza, aus dem Jemen und aus Iran. Lange wurde vor dieser Eskalation gewarnt, jetzt ist sie da. Es ist nicht mehr nur irgendein Geplänkel, wenn Iran auf den jüdischen Staat Raketen abfeuert und mit einer Reaktion rechnen muss. ## Seit einem Jahr wird die Lage nicht einfacher, sondern jeden Tag komplizierter. Es gibt Widersprüche und Ziele, die nicht oder kaum miteinander vereinbar sind. ## Die israelische Regierung hatte das Kriegsziel ausgegeben, die Hamas vollständig zu zerstören. Die Menschen in Israel gehen zu Hunderttausenden auf die Straße und verlangen als oberste Priorität die Befreiung der Geiseln. Sie hoffen weiterhin auf einen Deal, auf ein Abkommen, das die letzten hundert Geiseln nach Hause bringt. Die Pläne dazu gab und gibt es ## und damit immer wieder die Hoffnung auf eine diplomatische Lösung. Voraussetzung dafür ist, dass der Beschuss auf allen Seiten mit einem Waffenstillstand endet. ## Handeln Hamas und Hisbollah nicht zynisch? Sie geben vor, für die Sache der Palästinenser zu kämpfen, missbrauchen aber die Menschen als menschliche Schutzschilde. Die Folgen: unermessliches Leid, tote und unterernährte Kinder, Fluchtbewegungen, Terror. Beide Organisationen wollen Israel vernichten – als Proxys von Iran. ## Seit einem Jahr verteidigt sich Israel; es muss sich verteidigen und hat alles Recht dazu. Gerade wir als Freunde Israels sind gezwungen, uns permanent Fragen zu stellen. Wir sagen, Israel muss sich verteidigen – aber mit verhältnismäßigen Mitteln, unter Einhaltung des Völkerrechts und bei humanitärer Versorgung der Zivilbevölkerung. Aber was ist verhältnismäßig, wenn die Tunnel unter Schulen und Krankenhäusern zu finden sind, wenn sich Hamaskämpfer unter die Zivilbevölkerung mischen und sich immer wieder neu formieren, wenn der Beschuss aus Gaza weiterhin möglich ist? ## Und trotzdem: Die Bilder aus Gaza zeigen die Zerstörung, den unendlichen Schmerz der Familien, die Toten und Verschütteten, die Kinder mit abgetrennten Gliedmaßen. Ist es möglich, hiervon nicht berührt zu sein? Kann man wirklich verlangen, dass Deutschland die humanitäre Hilfe und Unterstützung für den Gazastreifen einstellen soll? Braucht es nicht endlich eine Idee, wie es mit dem Gazastreifen weitergehen kann, auch vonseiten Israels? ## Vor einem Jahr wurden die Menschen in Israel nahe dem Gazastreifen überfallen, mit einer ungeheuren Wucht. Ich habe mir die Aufnahmen angeschaut, die die Terroristen von ihrem Massaker selbst gefilmt hatten. Diese Bilder waren zu grausam für die „Tagesschau“. ## Bei vielen in Deutschland und in Europa hat Israel letztlich die Deutungshoheit über den Konflikt verloren. An deutschen Universitäten und in Neuköllner Straßen gibt es Blockaden und Demonstrationen mit antisemitischen Transparenten. In der U-Bahn tragen junge Menschen „Free Palestine“-Stofftaschen mit einer Art Landkarte darauf; die Umrisse zeigen keine Staatsgrenze Israels mehr. Wir sind erschrocken über die nie dagewesenen Zahlen antisemitischer Straftaten. Jüdinnen und Juden in Deutschland leben wieder in Angst, und sie fragen sich, ob dies noch ihr Land ist. Ich halte dies für unerträglich. Wir müssen alles tun, damit sie sich diese Frage nicht stellen müssen. ## Liebe Kolleginnen und Kollegen, heute hat die Weltgemeinschaft große Sorgen, dass sich der Krieg im Nahen Osten noch weiter ausweitet. Fakt ist: Das Leid ist so unermesslich, dass es jetzt gestoppt werden muss. Auch wenn es die kriegerischen Parteien im Moment nicht wahrhaben wollen: Nach diesem Krieg kann nur eine Zweistaatenlösung einen nachhaltigen Frieden bringen. Das mag in weiter Ferne liegen, ist aber deshalb nicht naiv. Die Zweistaatenlösung ist die einzige Chance für Israel und für die Palästinenser und Palästinenserinnen. Wer sich für den Staat Israel einsetzt, wer ihn unterstützt und wer möchte, dass die Menschen im Nahen Osten langfristig in Frieden miteinander leben können, der weiß: Diese Lösung ist kein Widerspruch, sie ist die einzige Lösung. ## Vielen Dank. ## Als Nächster hat das Wort für die AfD-Fraktion Dr. Bernd Baumann.
ID2019100400	10.10.2024	Dr. Bernd Baumann (AfD)	Dr.BerndBaumannAfDDr. Bernd Baumann (AfD): ## Frau Präsidentin! Meine Damen und Herren! Wer diese Fernsehbilder der trauernden Mütter und Väter gesehen hat, der ist überwältigt von all dem Leid, von den Tränen der Angehörigen, von dem Schreien der Mütter vor Schmerz jetzt am Jahrestag des Überfalls islamistischer Terroristen – auch wegen der über hundert Frauen, Kinder und Männer, die immer noch als Geiseln in Todesangst dahinvegetieren, als Geiseln von Islamisten und Mördern, die wir verabscheuen, die Israel auslöschen wollen, die alle Juden ins Meer treiben wollen. Denen halten wir entgegen: Wir stehen zum Existenzrecht Israels, zum Lebensrecht des jüdischen Volkes, meine Damen und Herren. ## Was mich am Jahrestag des Hamasüberfalls besonders beeindruckte, waren Stimmen wie die einer israelischen Frau, die in all ihrem Schmerz sagte: Wir müssen auch um alle palästinensischen Kinder weinen, die jetzt sterben müssen. – Meine Damen und Herren, das ist menschliche Größe, vor der ich mich verneige, und die einzige Grundeinstellung, die zu einem wahren Frieden führen kann. ## Doch der Jahrestag des Hamasterrors führt noch etwas anderes vor Augen: Am Montag tobten sich Antisemitismus und Judenhass hier in Deutschland aus, offen und brutal: brennende Autoreifen, Steine auf Polizisten, explodierende Feuerwerksgeschosse, Nebelschwaden über unseren Städten, in Berlin-Neukölln, Berlin-Kreuzberg, Essen, Frankfurt und an vielen anderen Orten. Die Forderungen lauteten, alle Juden zu töten, Israel auszulöschen. Die Lage in Deutschland eskaliert. Die Zahl der Straftaten gegen Juden hat sich verdoppelt; sie sind zu 90 Prozent muslimisch-religiös motiviert, wie die Statistiken sagen. Jüdische Kindergärten, Schulen, Synagogen müssen mittlerweile wie Hochsicherheitstrakte geschützt werden. An Universitäten werden jüdische Professoren und Studenten von radikalen Muslimen bedrängt – und von einem linksextremistischen Mob, der sich mit ihnen verbündet. ## Wie konnte es so weit kommen? Wie konnten sich Hunderttausende Israel- und Judenhasser hier mitten in unserer deutschen Heimat einnisten und ihr Unwesen treiben? Das kann ich Ihnen sagen: Das war die deutsche Migrationspolitik, vor allen Dingen in den 16 Jahren der Unionsregierung. Sie tragen die Schuld und Verantwortung. Das sind Ihre Judenhasser – hunderttausendfach. ## Aber wer ist denn die Union hier im Bundestag? Welche Personen waren das denn? Das waren Sie, Herr Spahn, Herr Linnemann, Herr Frei, und drei Viertel der heute noch hier sitzenden Abgeordneten der Unionsfraktion. Sie alle tragen persönlich Verantwortung und Schuld für diese schrecklichen Zustände in unserem Land. Bekennen Sie sich endlich dazu! ## Und noch etwas anderes ist wichtig: Die Hamasterroristen hatten am Tag des Überfalls auf Israel noch eine andere, abgründig frauenfeindliche Seite gezeigt: Bilder von jüdischen Frauen und Mädchen – nackt ausgezogen, geschlagen, erniedrigt, blutend über das Straßenpflaster gezerrt, immer wieder vergewaltigt. Diese entsetzlichen Szenen filmten die Täter und stellten Videos davon als Trophäe ins Internet. Und hier bei uns zu Hause – das ist das Entscheidende – bejubelten Zehntausende muslimische Männer dieses Vorgehen, sie feierten diese schmutzigen Videos auf unseren Straßen – wie ekelerregend! Mit einer AfD-Regierung in diesem Land wäre so etwas niemals passiert. ## Etliche Migranten, auch aus muslimischen Ländern, schaffen es ja, sich zu integrieren. Aber allzu viele leben hier Hintergrundmuster fremder Kulturen aus, mit ganz anderen Frauen- und Männerbildern, allzu hoher Gewaltbereitschaft, alltäglichen sexuellen Belästigungen in Bussen, Bahnen, Schulen, in Freibädern, auf Volksfesten, überall. Weit über 50 000 Vergewaltigungen gab es hierzulande durch muslimische Flüchtlinge, überall herrscht bei unseren Frauen und Mädchen Angst. Selbst Cem Özdemir, grüner Minister der Ampelregierung, gab vor Kurzem erstmals zu, wie sehr seine eigene Tochter von migrantischen Männern sexuell attackiert und bedrängt wird. ## Solche andauernden sexuellen Übergriffe haben SPD und Grüne aus ideologischen Gründen jahrzehntelang geleugnet. Das haben die Bürger nun endgültig satt. Sie haben SPD und Grüne bestraft, in Wahlen geradezu dezimiert und die grünen Realitätsverweigerer gleich ganz aus den Parlamenten geschmissen. Das ist wohl auch der einzige Grund für Ihren plötzlichen Sinneswandel, Herr Özdemir. ## Die Wähler haben die AfD starkgemacht, weil das der einzige Weg ist, der das Leben für Frauen in Deutschland wieder sicherer macht. Und es ist auch der einzige Weg, der dafür sorgt, dass man als Jude in Deutschland wieder sicher leben kann. ## Als Nächster hat das Wort für die FDP-Fraktion Christian Dürr.
ID2019100500	10.10.2024	Christian Dürr (FDP)	ChristianDürrFDPChristian Dürr (FDP): ## Vielen Dank. – Frau Präsidentin! Verehrte Kolleginnen und Kollegen! Sehr geehrter Herr Botschafter, lieber Ron Prosor! Ein Jahr nach dem bestialischen Terrorangriff fällt es uns allen immer noch schwer, Worte für das Leid zu finden, das dem jüdischen Volk widerfahren ist. Mit dem 7. Oktober jährt sich zum ersten Mal der Tag, der seit der Shoah für die meisten jüdischen Todesopfer steht. Über 1 200 Menschen fehlen seitdem; sie fehlen ihren Angehörigen jeden Tag, ihre Angehörigen werden sie nie wiedersehen. ## Immer noch werden mehr als einhundert Menschen als Geiseln in Gaza festgehalten und von den Terroristen auf das Feigste als Druckmittel missbraucht. Wir werden sie nicht vergessen, und wir fühlen mit den Angehörigen, nicht nur am Jahrestag des 7. Oktober, sondern an jedem einzelnen Tag des Jahres. ## Seit einem Jahr verteidigt sich der Staat Israel mit vollem Recht gegen die Hamas, die Hisbollah und den Iran, der die eigentliche Ursache für die Gewalt im Nahen Osten ist. Ihr Motiv ist Judenhass, ihr Ziel ist es, alles jüdische Leben auszulöschen; sie haben das seit vielen Jahren gesagt und haben ihre Worte am 7. Oktober auf bestialische Weise in Taten umgesetzt. ## Israels Motiv ist die Sorge um das Überleben seiner Menschen und die eigene Existenz als souveräner Staat. „Wir stehen geschlossen an der Seite des israelischen Volkes“, das ist der Satz, meine Damen und Herren, den man jetzt hier sagen muss. Stehen wir geschlossen an der Seite des israelischen Volkes? Das Recht auf Selbstverteidigung wird in diesen Tagen viel zitiert. Verteidigung bedeutet, Terrorstrukturen zu zerschlagen und den Feind zu schwächen, dass sich Angriffe wie der vom 7. Oktober niemals wiederholen. Israel verteidigt sich gegen Gewalt und Terror. Wir dürfen nicht aufhören, das zu betonen und es zu wiederholen. Israel tut, was jeder andere souveräne Staat auch tun müsste und tun sollte, meine Damen und Herren. ## Denn – das betonen wir im Zusammenhang mit einem anderen Konflikt, dem Krieg in Europa seit Februar 2022, auch immer wieder – es sind auch unsere Werte, unsere freie Art zu leben, die Israel als einzige Demokratie im Nahen Osten verteidigt. Man kann nicht von Solidarität und Staatsräson sprechen, um dann im nächsten Atemzug Israels Vorgehen andauernd zu maßregeln; ich will das in aller Deutlichkeit sagen. ## Jeder, der das tut, sollte sich fragen, ob er Deutschlands besonderer Verantwortung gerecht wird. ## Vergessen wir eines nicht: Es sind nicht israelische Streitkräfte, die sich unter Wohnhäusern, in Schulen und Kindergärten verschanzen. Es sind nicht israelische Soldaten, die friedlich feiernde Menschen auf Musikfestivals überfallen und blind morden aus Hass auf Freiheit und Demokratie. Im Gegenteil, Israel versucht bei all seinen Operationen, zivile Opfer so weit wie möglich zu vermeiden. Ich will es in aller Klarheit sagen: Ohne das Handeln, ohne die Fähigkeit der IDF, der israelischen Armee, wäre der Staat Israel in den letzten Jahren und Jahrzehnten schon x-mal ausradiert worden. Wir danken den Soldatinnen und Soldaten des Staates Israel. ## Ich habe die eine Aussage vorhin mit einem Fragezeichen versehen. Die Aussagen und die Täter-Opfer-Umkehr von der rechten Seite des Hauses kennen wir. Wenn jetzt aber die Vorsitzende eines Bündnisses, das ihren eigenen Namen trägt, gestern im deutschen Fernsehen gesagt hat, Israels Antwort auf den Terror der Hamas, die Antwort der israelischen Armee, das sei Terror, will ich in aller Deutlichkeit sagen: Diese andauernde Täter-Opfer-Umkehr werden wir nicht zulassen! ## Mit einem solchen Bündnis, meine Damen und Herren, ist kein Staat zu machen, weder hier noch an anderer Stelle, um das in aller Deutlichkeit zu sagen. ## Es müssen uns jetzt drei Dinge leiten: ## Erstens. Bei allem, was wir tun, muss uns klar sein, wer und was der Kern der seit Jahrzehnten andauernden Gewalt im Nahen Osten ist – es ist das iranische Mullah-Regime, das ist die Ursache, das sind die Drahtzieher der Gewalt der Hisbollah und der Hamas gegen den Staat Israel und seine Bürger. Deshalb müssen wir den Iran stärker in den Blick nehmen, auch in der Frage von Sanktionen. Auch das ist die geopolitische Verantwortung der Bundesrepublik Deutschland. ## Zweitens. Wir müssen darüber sprechen, wie wir Israel weiterhin unterstützen, meine Damen und Herren. ## Drittens. Wir müssen feststellen – es wurde von Vorrednern gesagt –, dass die Zahl der antisemitischen Vorfälle in Deutschland erschreckend gestiegen ist. Jüdinnen und Juden fühlen sich nicht sicher auf deutschen Straßen. Das dürfen wir nicht tolerieren! Wir müssen dagegen vorgehen! Ich sage es in aller Deutlichkeit: Wer in Deutschland gegen jüdisches Leben auf die Straße geht, der hat in diesem Land nichts zu suchen; denn er teilt unsere Werte nicht, meine Damen und Herren. Er teilt unsere Werte nicht. ## Es ist daher unsere tägliche Verpflichtung – auch als Mitglieder des Deutschen Bundestags –, alles dafür zu tun, jüdisches Leben zu schützen. Es ist unsere tägliche Verpflichtung, das Selbstverteidigungsrecht des jüdischen Staates, des Staates Israels, ohne Wenn und Aber zu unterstützen. ## Ich danke Ihnen. ## Als Nächster hat das Wort für die CDU/CSU-Fraktion Alexander Dobrindt.
